Wall time,Step,Value
1671075570.1996236,1,0.6119743585586548
1671075570.8411062,2,0.42100638151168823
1671075571.4554682,3,0.42578190565109253
1671075572.0909,4,0.37879934906959534
1671075572.759231,5,0.3756290674209595
1671075573.3835645,6,0.3494894504547119
1671075574.0498948,7,0.3368326425552368
1671075574.7450395,8,0.319938987493515
1671075575.3439622,9,0.30708611011505127
1671075576.0022058,10,0.2875390648841858
1671075576.627663,11,0.2682752311229706
1671075577.2140975,12,0.2498975247144699
1671075577.8136578,13,0.21982717514038086
1671075578.4830575,14,0.18746042251586914
1671075579.1115048,15,0.23164112865924835
1671075579.717886,16,0.18383264541625977
1671075580.40016,17,0.18463708460330963
1671075581.0075388,18,0.12560057640075684
1671075581.6348643,19,0.14800645411014557
1671075582.2812495,20,0.13187794387340546
1671075582.9085758,21,0.1094372421503067
1671075583.5160928,22,0.07743736356496811
1671075584.196275,23,0.05971426144242287
1671075584.803654,24,0.04521477222442627
1671075585.4130273,25,0.03346448764204979
1671075586.1561449,26,0.024432288482785225
1671075586.753551,27,0.017727814614772797
1671075587.3649168,28,0.007507640868425369
1671075588.0451014,29,0.005907787941396236
1671075588.7084377,30,0.003702126909047365
1671075589.4175458,31,0.0023084538988769054
1671075590.1008754,32,0.0018515321426093578
1671075590.7361777,33,0.0012617161264643073
1671075591.3466578,34,0.0008814038010314107
1671075591.9909382,35,0.0007515903562307358
1671075592.622253,36,0.0005928358878009021
1671075593.219661,37,0.0005296728340908885
1671075593.8709228,38,0.00045462942216545343
1671075594.491378,39,0.00041129623423330486
1671075595.0917776,40,0.00037350584170781076
1671075595.7749522,41,0.00034381597652100027
1671075596.39829,42,0.0003222626692149788
1671075596.9962137,43,0.00030065132887102664
1671075597.6544542,44,0.00028364028548821807
1671075598.3058305,45,0.0002673300332389772
1671075598.926173,46,0.0002536009706091136
1671075599.5894058,47,0.00024113128893077374
1671075600.2636077,48,0.0002297815663041547
1671075600.9158697,49,0.00021945714252069592
1671075601.551172,50,0.00020994269289076328
1671075602.1995857,51,0.00020112628408242017
1671075602.8279092,52,0.00019278019317425787
1671075603.4642127,53,0.0001850478001870215
1671075604.1524749,54,0.00017757997557055205
1671075604.771939,55,0.00017113547073677182
1671075605.4232068,56,0.00016450219845864922
1671075606.0574198,57,0.00015849873307161033
1671075606.702628,58,0.000152968117618002
1671075607.3668525,59,0.00014756829477846622
1671075607.973426,60,0.00014251121319830418
1671075608.6286788,61,0.00013780384324491024
1671075609.267974,62,0.0001332843239651993
1671075609.9631186,63,0.00012903731840196997
1671075610.5865867,64,0.0001249718916369602
1671075611.2288723,65,0.0001211771959788166
1671075611.8822727,66,0.00011751914280466735
1671075612.5155826,67,0.00011404829274397343
1671075613.2087352,68,0.0001107430798583664
1671075613.837169,69,0.000107479230791796
1671075614.4824474,69,0.22547535598278046
1671075615.127726,70,0.4973646402359009
1671075615.7361002,71,0.2624772787094116
1671075616.3775132,72,0.26480644941329956
1671075617.0407429,73,0.24935273826122284
1671075617.6532047,74,0.1637641042470932
1671075618.2835224,75,0.1420767456293106
1671075618.977773,76,0.09753239154815674
1671075619.5831583,77,0.07572386413812637
1671075620.2365396,78,0.045671653002500534
1671075620.889796,79,0.03222207352519035
1671075621.4911928,80,0.01573624648153782
1671075622.1394606,81,0.02483317255973816
1671075622.8047876,82,0.018143780529499054
1671075623.4202483,83,0.014932974241673946
1671075624.0665233,84,0.012604537419974804
1671075624.7227736,85,0.010236327536404133
1671075625.3461096,86,0.11353515833616257
1671075625.9466276,87,0.039330486208200455
1671075626.699617,88,0.040870435535907745
1671075627.3438964,89,0.021797964349389076
1671075627.9622474,90,0.015973536297678947
1671075628.6376705,91,0.03305750712752342
